Date,Year,Month,Quarter,Day_of_week,Open_USDAUD=X,High_USDAUD=X,Low_USDAUD=X,Close_USDAUD=X,Volume_USDAUD=X,GDP_Growth_Percentage_USA,GDP_Growth_Percentage_AUS
2012-09-26,2012,9,3,Wednesday,0.9649699926376344,0.9678800106048584,0.9634799957275392,0.964900016784668,0.0,0.144027997,0.62634173
2012-09-27,2012,9,3,Thursday,0.9640600085258484,0.964739978313446,0.957949995994568,0.9640600085258484,0.0,0.144027997,0.62634173
2012-09-28,2012,9,3,Friday,0.9580399990081788,0.963599979877472,0.9546499848365784,0.9580699801445008,0.0,0.144027997,0.62634173
2012-09-29,2012,9,3,Saturday,0.9580399990081788,0.963599979877472,0.9546499848365784,0.9580699801445008,0.0,0.144027997,0.62634173
2012-09-30,2012,9,3,Sunday,0.9580399990081788,0.963599979877472,0.9546499848365784,0.9580699801445008,0.0,0.144027997,0.62634173
2012-10-01,2012,10,4,Monday,0.9659299850463868,0.9682700037956238,0.9611300230026244,0.9656800031661988,0.0,0.115640554,0.40370909
2012-10-02,2012,10,4,Tuesday,0.9652900099754332,0.9721999764442444,0.963379979133606,0.9651600122451782,0.0,0.115640554,0.40370909
2012-10-03,2012,10,4,Wednesday,0.975130021572113,0.9802500009536744,0.9744200110435486,0.9746800065040588,0.0,0.115640554,0.40370909
2012-10-04,2012,10,4,Thursday,0.9773300290107728,0.981790006160736,0.9762799739837646,0.9773100018501282,0.0,0.115640554,0.40370909
2012-10-05,2012,10,4,Friday,0.976360023021698,0.9797099828720092,0.9727699756622314,0.9763100147247314,0.0,0.115640554,0.40370909
2012-10-06,2012,10,4,Saturday,0.976360023021698,0.9797099828720092,0.9727699756622314,0.9763100147247314,0.0,0.115640554,0.40370909
2012-10-07,2012,10,4,Sunday,0.976360023021698,0.9797099828720092,0.9727699756622314,0.9763100147247314,0.0,0.115640554,0.40370909
2012-10-08,2012,10,4,Monday,0.9835299849510192,0.9849299788475036,0.9783700108528136,0.983240008354187,0.0,0.115640554,0.40370909
2012-10-09,2012,10,4,Tuesday,0.9788900017738342,0.9825199842453004,0.975759983062744,0.9790899753570556,0.0,0.115640554,0.40370909
2012-10-10,2012,10,4,Wednesday,0.9815800189971924,0.9817399978637696,0.9742699861526488,0.98158997297287,0.0,0.115640554,0.40370909
2012-10-11,2012,10,4,Thursday,0.9783999919891356,0.9785299897193908,0.9711099863052368,0.9782800078392028,0.0,0.115640554,0.40370909
2012-10-12,2012,10,4,Friday,0.9747400283813475,0.9785900115966796,0.971560001373291,0.9750999808311462,0.0,0.115640554,0.40370909
2012-10-13,2012,10,4,Saturday,0.9747400283813475,0.9785900115966796,0.971560001373291,0.9750999808311462,0.0,0.115640554,0.40370909
2012-10-14,2012,10,4,Sunday,0.9747400283813475,0.9785900115966796,0.971560001373291,0.9750999808311462,0.0,0.115640554,0.40370909
2012-10-15,2012,10,4,Monday,0.977649986743927,0.980019986629486,0.9749100208282472,0.977869987487793,0.0,0.115640554,0.40370909
2012-10-16,2012,10,4,Tuesday,0.974179983139038,0.9757999777793884,0.971780002117157,0.973800003528595,0.0,0.115640554,0.40370909
2012-10-17,2012,10,4,Wednesday,0.9701499938964844,0.9706699848175048,0.9631100296974182,0.9700300097465516,0.0,0.115640554,0.40370909
2012-10-18,2012,10,4,Thursday,0.9635800123214722,0.9649500250816344,0.9602500200271606,0.9634799957275392,0.0,0.115640554,0.40370909
2012-10-19,2012,10,4,Friday,0.9638699889183044,0.9686400294303894,0.9630799889564514,0.9638599753379822,0.0,0.115640554,0.40370909
2012-10-20,2012,10,4,Saturday,0.9638699889183044,0.9686400294303894,0.9630799889564514,0.9638599753379822,0.0,0.115640554,0.40370909
2012-10-21,2012,10,4,Sunday,0.9638699889183044,0.9686400294303894,0.9630799889564514,0.9638599753379822,0.0,0.115640554,0.40370909
2012-10-22,2012,10,4,Monday,0.9702100157737732,0.9703699946403505,0.9670799970626832,0.970329999923706,0.0,0.115640554,0.40370909
2012-10-23,2012,10,4,Tuesday,0.9674000144004822,0.9768199920654296,0.9673100113868712,0.967419981956482,0.0,0.115640554,0.40370909
2012-10-24,2012,10,4,Wednesday,0.9738199710845948,0.9738199710845948,0.966069996356964,0.973800003528595,0.0,0.115640554,0.40370909
2012-10-25,2012,10,4,Thursday,0.9665899872779846,0.9671199917793274,0.9616299867630004,0.9665600061416626,0.0,0.115640554,0.40370909
2012-10-26,2012,10,4,Friday,0.9661800265312196,0.9701300263404846,0.9627900123596193,0.9660500288009644,0.0,0.115640554,0.40370909
2012-10-27,2012,10,4,Saturday,0.9661800265312196,0.9701300263404846,0.9627900123596193,0.9660500288009644,0.0,0.115640554,0.40370909
2012-10-28,2012,10,4,Sunday,0.9661800265312196,0.9701300263404846,0.9627900123596193,0.9660500288009644,0.0,0.115640554,0.40370909
2012-10-29,2012,10,4,Monday,0.9645599722862244,0.9676899909973145,0.964389979839325,0.9659000039100648,0.0,0.115640554,0.40370909
2012-10-30,2012,10,4,Tuesday,0.9671900272369384,0.9679999947547911,0.9628300070762634,0.967140018939972,0.0,0.115640554,0.40370909
2012-10-31,2012,10,4,Wednesday,0.9649199843406676,0.9657899737358092,0.9614499807357788,0.9646900296211244,0.0,0.115640554,0.40370909
2012-11-01,2012,11,4,Thursday,0.9639000296592712,0.9656100273132324,0.9604899883270264,0.9637600183486938,0.0,0.115640554,0.40370909
2012-11-02,2012,11,4,Friday,0.9603099822998048,0.9647799730300904,0.9601500034332277,0.9602800011634828,0.0,0.115640554,0.40370909
2012-11-03,2012,11,4,Saturday,0.9603099822998048,0.9647799730300904,0.9601500034332277,0.9602800011634828,0.0,0.115640554,0.40370909
2012-11-04,2012,11,4,Sunday,0.9603099822998048,0.9647799730300904,0.9601500034332277,0.9602800011634828,0.0,0.115640554,0.40370909
2012-11-05,2012,11,4,Monday,0.9668099880218506,0.9674000144004822,0.9641299843788148,0.9668400287628174,0.0,0.115640554,0.40370909
2012-11-06,2012,11,4,Tuesday,0.9632099866867064,0.9645799994468688,0.9573000073432922,0.9632999897003174,0.0,0.115640554,0.40370909
2012-11-07,2012,11,4,Wednesday,0.9588599801063538,0.9606599807739258,0.954110026359558,0.9587100148200988,0.0,0.115640554,0.40370909
2012-11-08,2012,11,4,Thursday,0.960889995098114,0.9621599912643432,0.958459973335266,0.9611700177192688,0.0,0.115640554,0.40370909
2012-11-09,2012,11,4,Friday,0.9614499807357788,0.9651899933815002,0.958299994468689,0.9614400267601012,0.0,0.115640554,0.40370909
2012-11-10,2012,11,4,Saturday,0.9614499807357788,0.9651899933815002,0.958299994468689,0.9614400267601012,0.0,0.115640554,0.40370909
2012-11-11,2012,11,4,Sunday,0.9614499807357788,0.9651899933815002,0.958299994468689,0.9614400267601012,0.0,0.115640554,0.40370909
2012-11-12,2012,11,4,Monday,0.962000012397766,0.962369978427887,0.9574900269508362,0.962000012397766,0.0,0.115640554,0.40370909
2012-11-13,2012,11,4,Tuesday,0.9590499997138976,0.9616400003433228,0.9581400156021118,0.959089994430542,0.0,0.115640554,0.40370909
2012-11-14,2012,11,4,Wednesday,0.957360029220581,0.9634699821472168,0.9560199975967408,0.9574900269508362,0.0,0.115640554,0.40370909
2012-11-15,2012,11,4,Thursday,0.9647200107574464,0.9699299931526184,0.9627400040626526,0.9646999835968018,0.0,0.115640554,0.40370909
2012-11-16,2012,11,4,Friday,0.9673200249671936,0.9707800149917604,0.9660000205039978,0.9671300053596495,0.0,0.115640554,0.40370909
2012-11-17,2012,11,4,Saturday,0.9673200249671936,0.9707800149917604,0.9660000205039978,0.9671300053596495,0.0,0.115640554,0.40370909
2012-11-18,2012,11,4,Sunday,0.9673200249671936,0.9707800149917604,0.9660000205039978,0.9671300053596495,0.0,0.115640554,0.40370909
2012-11-19,2012,11,4,Monday,0.9652000069618224,0.965590000152588,0.9595999717712402,0.9652100205421448,0.0,0.115640554,0.40370909
2012-11-20,2012,11,4,Tuesday,0.961430013179779,0.9646900296211244,0.9590499997138976,0.9613199830055236,0.0,0.115640554,0.40370909
2012-11-21,2012,11,4,Wednesday,0.9624599814414978,0.9671599864959716,0.9624599814414978,0.9624599814414978,0.0,0.115640554,0.40370909
2012-11-22,2012,11,4,Thursday,0.9632200002670288,0.965839982032776,0.9616400003433228,0.9631100296974182,0.0,0.115640554,0.40370909
2012-11-23,2012,11,4,Friday,0.9633899927139282,0.963670015335083,0.9570099711418152,0.9633700251579284,0.0,0.115640554,0.40370909
2012-11-24,2012,11,4,Saturday,0.9633899927139282,0.963670015335083,0.9570099711418152,0.9633700251579284,0.0,0.115640554,0.40370909
2012-11-25,2012,11,4,Sunday,0.9633899927139282,0.963670015335083,0.9570099711418152,0.9633700251579284,0.0,0.115640554,0.40370909
2012-11-26,2012,11,4,Monday,0.9561100006103516,0.9578700065612792,0.9552000164985656,0.9561100006103516,0.0,0.115640554,0.40370909
2012-11-27,2012,11,4,Tuesday,0.9548400044441224,0.9575200080871582,0.9530199766159058,0.9549300074577332,0.0,0.115640554,0.40370909
2012-11-28,2012,11,4,Wednesday,0.9574000239372252,0.9588900208473206,0.9556599855422974,0.9574900269508362,0.0,0.115640554,0.40370909
2012-11-29,2012,11,4,Thursday,0.9547600150108336,0.9587000012397766,0.954200029373169,0.9546499848365784,0.0,0.115640554,0.40370909
2012-11-30,2012,11,4,Friday,0.9588500261306764,0.9611700177192688,0.9570299983024596,0.9588299989700316,0.0,0.115640554,0.40370909
2012-12-01,2012,12,4,Saturday,0.9588500261306764,0.9611700177192688,0.9570299983024596,0.9588299989700316,0.0,0.115640554,0.40370909
2012-12-02,2012,12,4,Sunday,0.9588500261306764,0.9611700177192688,0.9570299983024596,0.9588299989700316,0.0,0.115640554,0.40370909
2012-12-03,2012,12,4,Monday,0.9590499997138976,0.962090015411377,0.9573699831962584,0.9591400027275084,0.0,0.115640554,0.40370909
2012-12-04,2012,12,4,Tuesday,0.9590499997138976,0.962090015411377,0.9573699831962584,0.9591400027275084,0.0,0.115640554,0.40370909
2012-12-05,2012,12,4,Wednesday,0.9547500014305116,0.957509994506836,0.95346999168396,0.9546599984169006,0.0,0.115640554,0.40370909
2012-12-06,2012,12,4,Thursday,0.9571899771690368,0.9576799869537354,0.9510899782180786,0.9571200013160706,0.0,0.115640554,0.40370909
2012-12-07,2012,12,4,Friday,0.9547299742698668,0.955900013446808,0.9530199766159058,0.9547500014305116,0.0,0.115640554,0.40370909
2012-12-08,2012,12,4,Saturday,0.9547299742698668,0.955900013446808,0.9530199766159058,0.9547500014305116,0.0,0.115640554,0.40370909
2012-12-09,2012,12,4,Sunday,0.9547299742698668,0.955900013446808,0.9530199766159058,0.9547500014305116,0.0,0.115640554,0.40370909
2012-12-10,2012,12,4,Monday,0.9537799954414368,0.9551600217819214,0.9517499804496764,0.9540299773216248,0.0,0.115640554,0.40370909
2012-12-11,2012,12,4,Tuesday,0.9536200165748596,0.9556199908256532,0.9504799842834472,0.95346999168396,0.0,0.115640554,0.40370909
2012-12-12,2012,12,4,Wednesday,0.9489499926567078,0.950190007686615,0.9472399950027466,0.9490399956703186,0.0,0.115640554,0.40370909
2012-12-13,2012,12,4,Thursday,0.948140025138855,0.9488499760627748,0.94651997089386,0.948199987411499,0.0,0.115640554,0.40370909
2012-12-14,2012,12,4,Friday,0.9494500160217284,0.9513999819755554,0.9470599889755248,0.9495099782943726,0.0,0.115640554,0.40370909
2012-12-15,2012,12,4,Saturday,0.9494500160217284,0.9513999819755554,0.9470599889755248,0.9495099782943726,0.0,0.115640554,0.40370909
2012-12-16,2012,12,4,Sunday,0.9494500160217284,0.9513999819755554,0.9470599889755248,0.9495099782943726,0.0,0.115640554,0.40370909
2012-12-17,2012,12,4,Monday,0.9473299980163574,0.9498500227928162,0.9473299980163574,0.9473900198936462,0.0,0.115640554,0.40370909
2012-12-18,2012,12,4,Tuesday,0.9482300281524658,0.9508500099182128,0.946969985961914,0.948050022125244,0.0,0.115640554,0.40370909
2012-12-19,2012,12,4,Wednesday,0.9507499933242798,0.95415997505188,0.9491299986839294,0.9505800008773804,0.0,0.115640554,0.40370909
2012-12-20,2012,12,4,Thursday,0.9545300006866456,0.9556000232696532,0.9521999955177308,0.9544900059700012,0.0,0.115640554,0.40370909
2012-12-21,2012,12,4,Friday,0.9541199803352356,0.9605399966239928,0.9539300203323364,0.954110026359558,0.0,0.115640554,0.40370909
2012-12-22,2012,12,4,Saturday,0.9541199803352356,0.9605399966239928,0.9539300203323364,0.954110026359558,0.0,0.115640554,0.40370909
2012-12-23,2012,12,4,Sunday,0.9541199803352356,0.9605399966239928,0.9539300203323364,0.954110026359558,0.0,0.115640554,0.40370909
2012-12-24,2012,12,4,Monday,0.9619600176811218,0.9645900130271912,0.9599599838256836,0.9618200063705444,0.0,0.115640554,0.40370909
2012-12-25,2012,12,4,Tuesday,0.9644100069999696,0.9651600122451782,0.9556599855422974,0.9645100235939026,0.0,0.115640554,0.40370909
2012-12-26,2012,12,4,Wednesday,0.963949978351593,0.9654600024223328,0.9628000259399414,0.963949978351593,0.0,0.115640554,0.40370909
2012-12-27,2012,12,4,Thursday,0.9647300243377686,0.9664099812507628,0.9625200033187866,0.964709997177124,0.0,0.115640554,0.40370909
2012-12-28,2012,12,4,Friday,0.9644100069999696,0.9647899866104126,0.9618200063705444,0.9643399715423584,0.0,0.115640554,0.40370909
2012-12-29,2012,12,4,Saturday,0.9644100069999696,0.9647899866104126,0.9618200063705444,0.9643399715423584,0.0,0.115640554,0.40370909
2012-12-30,2012,12,4,Sunday,0.9644100069999696,0.9647899866104126,0.9618200063705444,0.9643399715423584,0.0,0.115640554,0.40370909
2012-12-31,2012,12,4,Monday,0.9622399806976318,0.9646599888801576,0.9606099724769592,0.962279975414276,0.0,0.115640554,0.40370909
2013-01-01,2013,1,1,Tuesday,0.9626500010490416,0.9627400040626526,0.9574000239372252,0.9616299867630004,0.0,0.986560664,0.525437251
2013-01-02,2013,1,1,Wednesday,0.9621899724006652,0.9621999859809875,0.950119972229004,0.9623100161552428,0.0,0.986560664,0.525437251
2013-01-03,2013,1,1,Thursday,0.9530100226402284,0.9544399976730348,0.9498599767684937,0.9530199766159058,0.0,0.986560664,0.525437251
2013-01-04,2013,1,1,Friday,0.956849992275238,0.9618300199508668,0.9553800225257874,0.956659972667694,0.0,0.986560664,0.525437251
2013-01-05,2013,1,1,Saturday,0.956849992275238,0.9618300199508668,0.9553800225257874,0.956659972667694,0.0,0.986560664,0.525437251
2013-01-06,2013,1,1,Sunday,0.956849992275238,0.9618300199508668,0.9553800225257874,0.956659972667694,0.0,0.986560664,0.525437251
2013-01-07,2013,1,1,Monday,0.9527699947357178,0.9552099704742432,0.951640009880066,0.9527999758720398,0.0,0.986560664,0.525437251
2013-01-08,2013,1,1,Tuesday,0.951229989528656,0.954859972000122,0.9507499933242798,0.9513199925422668,0.0,0.986560664,0.525437251
2013-01-09,2013,1,1,Wednesday,0.9511100053787231,0.9533299803733826,0.9489499926567078,0.9511399865150452,0.0,0.986560664,0.525437251
2013-01-10,2013,1,1,Thursday,0.9519299864768982,0.9526900053024292,0.944509983062744,0.95183002948761,0.0,0.986560664,0.525437251
2013-01-11,2013,1,1,Friday,0.9452199935913086,0.9480299949645996,0.9441400170326232,0.9451500177383424,0.0,0.986560664,0.525437251
2013-01-12,2013,1,1,Saturday,0.9452199935913086,0.9480299949645996,0.9441400170326232,0.9451500177383424,0.0,0.986560664,0.525437251
2013-01-13,2013,1,1,Sunday,0.9452199935913086,0.9480299949645996,0.9441400170326232,0.9451500177383424,0.0,0.986560664,0.525437251
2013-01-14,2013,1,1,Monday,0.9488599896430968,0.9501500129699708,0.9450899958610536,0.94896000623703,0.0,0.986560664,0.525437251
2013-01-15,2013,1,1,Tuesday,0.94650000333786,0.9498800039291382,0.9456300139427184,0.946590006351471,0.0,0.986560664,0.525437251
2013-01-16,2013,1,1,Wednesday,0.9460300207138062,0.9493600130081176,0.9452300071716307,0.9459999799728394,0.0,0.986560664,0.525437251
2013-01-17,2013,1,1,Thursday,0.9474599957466124,0.9527400135993958,0.9465799927711488,0.9471099972724916,0.0,0.986560664,0.525437251
2013-01-18,2013,1,1,Friday,0.9483100175857544,0.9535599946975708,0.9471499919891356,0.9482200145721436,0.0,0.986560664,0.525437251
2013-01-19,2013,1,1,Saturday,0.9483100175857544,0.9535599946975708,0.9471499919891356,0.9482200145721436,0.0,0.986560664,0.525437251
2013-01-20,2013,1,1,Sunday,0.9483100175857544,0.9535599946975708,0.9471499919891356,0.9482200145721436,0.0,0.986560664,0.525437251
2013-01-21,2013,1,1,Monday,0.9519799947738647,0.9528499841690063,0.9498500227928162,0.9517300128936768,0.0,0.986560664,0.525437251
2013-01-22,2013,1,1,Tuesday,0.9509999752044678,0.951889991760254,0.9451799988746644,0.9509299993515016,0.0,0.986560664,0.525437251
2013-01-23,2013,1,1,Wednesday,0.9467899799346924,0.9497600197792052,0.9459800124168396,0.9467099905014038,0.0,0.986560664,0.525437251
2013-01-24,2013,1,1,Thursday,0.948769986629486,0.9566900134086608,0.9479600191116332,0.9490500092506408,0.0,0.986560664,0.525437251
2013-01-25,2013,1,1,Friday,0.9570299983024596,0.9595400094985962,0.9551500082015992,0.9573000073432922,0.0,0.986560664,0.525437251
2013-01-26,2013,1,1,Saturday,0.9570299983024596,0.9595400094985962,0.9551500082015992,0.9573000073432922,0.0,0.986560664,0.525437251
2013-01-27,2013,1,1,Sunday,0.9570299983024596,0.9595400094985962,0.9551500082015992,0.9573000073432922,0.0,0.986560664,0.525437251
2013-01-28,2013,1,1,Monday,0.9604899883270264,0.9628099799156188,0.9584100246429444,0.9602900147438048,0.0,0.986560664,0.525437251
2013-01-29,2013,1,1,Tuesday,0.9593200087547302,0.959720015525818,0.9553800225257874,0.9594799876213074,0.0,0.986560664,0.525437251
2013-01-30,2013,1,1,Wednesday,0.9557499885559082,0.96110999584198,0.954289972782135,0.9552000164985656,0.0,0.986560664,0.525437251
2013-01-31,2013,1,1,Thursday,0.959980010986328,0.9631900191307068,0.9574400186538696,0.9598000049591064,0.0,0.986560664,0.525437251
2013-02-01,2013,2,1,Friday,0.9585000276565552,0.9650400280952454,0.9574199914932252,0.9585700035095216,0.0,0.986560664,0.525437251
2013-02-02,2013,2,1,Saturday,0.9585000276565552,0.9650400280952454,0.9574199914932252,0.9585700035095216,0.0,0.986560664,0.525437251
2013-02-03,2013,2,1,Sunday,0.9585000276565552,0.9650400280952454,0.9574199914932252,0.9585700035095216,0.0,0.986560664,0.525437251
2013-02-04,2013,2,1,Monday,0.9592199921607972,0.9604399800300598,0.9576699733734132,0.9591400027275084,0.0,0.986560664,0.525437251
2013-02-05,2013,2,1,Tuesday,0.9576699733734132,0.9641299843788148,0.956179976463318,0.957759976387024,0.0,0.986560664,0.525437251
2013-02-06,2013,2,1,Wednesday,0.9622899889945984,0.9710599780082704,0.961579978466034,0.9624599814414978,0.0,0.986560664,0.525437251
2013-02-07,2013,2,1,Thursday,0.9690600037574768,0.9708700180053712,0.9672099947929382,0.9689900279045104,0.0,0.986560664,0.525437251
2013-02-08,2013,2,1,Friday,0.9727699756622314,0.9747599959373474,0.9663699865341188,0.9725099802017212,0.0,0.986560664,0.525437251
2013-02-09,2013,2,1,Saturday,0.9727699756622314,0.9747599959373474,0.9663699865341188,0.9725099802017212,0.0,0.986560664,0.525437251
2013-02-10,2013,2,1,Sunday,0.9727699756622314,0.9747599959373474,0.9663699865341188,0.9725099802017212,0.0,0.986560664,0.525437251
2013-02-11,2013,2,1,Monday,0.9689900279045104,0.9742599725723268,0.96833997964859,0.9687299728393556,0.0,0.986560664,0.525437251
2013-02-12,2013,2,1,Tuesday,0.974560022354126,0.9776700139045716,0.9691299796104432,0.9743199944496156,0.0,0.986560664,0.525437251
2013-02-13,2013,2,1,Wednesday,0.9673100113868712,0.968970000743866,0.9649699926376344,0.9672399759292604,0.0,0.986560664,0.525437251
2013-02-14,2013,2,1,Thursday,0.9655500054359436,0.9682199954986572,0.9646900296211244,0.9651600122451782,0.0,0.986560664,0.525437251
2013-02-15,2013,2,1,Friday,0.9660900235176086,0.9710000157356262,0.9639300107955932,0.9661300182342528,0.0,0.986560664,0.525437251
2013-02-16,2013,2,1,Saturday,0.9660900235176086,0.9710000157356262,0.9639300107955932,0.9661300182342528,0.0,0.986560664,0.525437251
2013-02-17,2013,2,1,Sunday,0.9660900235176086,0.9710000157356262,0.9639300107955932,0.9661300182342528,0.0,0.986560664,0.525437251
2013-02-18,2013,2,1,Monday,0.9710599780082704,0.9731000065803528,0.969410002231598,0.9709299802780152,0.0,0.986560664,0.525437251
2013-02-19,2013,2,1,Tuesday,0.9690899848937988,0.9703500270843506,0.9656500220298768,0.9690899848937988,0.0,0.986560664,0.525437251
2013-02-20,2013,2,1,Wednesday,0.96628999710083,0.9723299741744996,0.9644100069999696,0.9662799835205078,0.0,0.986560664,0.525437251
2013-02-21,2013,2,1,Thursday,0.9757000207901,0.977649986743927,0.974120020866394,0.975759983062744,0.0,0.986560664,0.525437251
2013-02-22,2013,2,1,Friday,0.9713299870491028,0.9734699726104736,0.9671099781990052,0.971400022506714,0.0,0.986560664,0.525437251
2013-02-23,2013,2,1,Saturday,0.9713299870491028,0.9734699726104736,0.9671099781990052,0.971400022506714,0.0,0.986560664,0.525437251
2013-02-24,2013,2,1,Sunday,0.9713299870491028,0.9734699726104736,0.9671099781990052,0.971400022506714,0.0,0.986560664,0.525437251
2013-02-25,2013,2,1,Monday,0.9710100293159484,0.974179983139038,0.967960000038147,0.9710400104522704,0.0,0.986560664,0.525437251
2013-02-26,2013,2,1,Tuesday,0.973710000514984,0.9802200198173524,0.9714400172233582,0.973680019378662,0.0,0.986560664,0.525437251
2013-02-27,2013,2,1,Wednesday,0.9769600033760072,0.9817799925804138,0.9767699837684632,0.9771400094032288,0.0,0.986560664,0.525437251
2013-02-28,2013,2,1,Thursday,0.9775599837303162,0.9797199964523317,0.9717100262641908,0.977299988269806,0.0,0.986560664,0.525437251
2013-03-01,2013,3,1,Friday,0.9786400198936462,0.9818500280380248,0.9762799739837646,0.9785699844360352,0.0,0.986560664,0.525437251
2013-03-02,2013,3,1,Saturday,0.9786400198936462,0.9818500280380248,0.9762799739837646,0.9785699844360352,0.0,0.986560664,0.525437251
2013-03-03,2013,3,1,Sunday,0.9786400198936462,0.9818500280380248,0.9762799739837646,0.9785699844360352,0.0,0.986560664,0.525437251
2013-03-04,2013,3,1,Monday,0.9807199835777284,0.9883800148963928,0.9803900122642516,0.9807500243186952,0.0,0.986560664,0.525437251
2013-03-05,2013,3,1,Tuesday,0.9800099730491638,0.9807999730110168,0.9753199815750122,0.980019986629486,0.0,0.986560664,0.525437251
2013-03-06,2013,3,1,Wednesday,0.9740899801254272,0.9749400019645692,0.9710599780082704,0.9740099906921388,0.0,0.986560664,0.525437251
2013-03-07,2013,3,1,Thursday,0.9770399928092957,0.978380024433136,0.9718199968338012,0.977180004119873,0.0,0.986560664,0.525437251
2013-03-08,2013,3,1,Friday,0.9734699726104736,0.9780600070953368,0.9726700186729432,0.9736499786376952,0.0,0.986560664,0.525437251
2013-03-09,2013,3,1,Saturday,0.9734699726104736,0.9780600070953368,0.9726700186729432,0.9736499786376952,0.0,0.986560664,0.525437251
2013-03-10,2013,3,1,Sunday,0.9734699726104736,0.9780600070953368,0.9726700186729432,0.9736499786376952,0.0,0.986560664,0.525437251
2013-03-11,2013,3,1,Monday,0.978950023651123,0.979200005531311,0.9736199975013732,0.9786700010299684,0.0,0.986560664,0.525437251
2013-03-12,2013,3,1,Tuesday,0.9729499816894532,0.9739099740982056,0.9674800038337708,0.9728599786758424,0.0,0.986560664,0.525437251
2013-03-13,2013,3,1,Wednesday,0.9681500196456908,0.9723100066184998,0.9676799774169922,0.9681500196456908,0.0,0.986560664,0.525437251
2013-03-14,2013,3,1,Thursday,0.9708200097084044,0.9708700180053712,0.9618200063705444,0.9708700180053712,0.0,0.986560664,0.525437251
2013-03-15,2013,3,1,Friday,0.9632999897003174,0.964959979057312,0.9610300064086914,0.9633700251579284,0.0,0.986560664,0.525437251
2013-03-16,2013,3,1,Saturday,0.9632999897003174,0.964959979057312,0.9610300064086914,0.9633700251579284,0.0,0.986560664,0.525437251
2013-03-17,2013,3,1,Sunday,0.9632999897003174,0.964959979057312,0.9610300064086914,0.9633700251579284,0.0,0.986560664,0.525437251
2013-03-18,2013,3,1,Monday,0.9657899737358092,0.966539978981018,0.961650013923645,0.965820014476776,0.0,0.986560664,0.525437251
2013-03-19,2013,3,1,Tuesday,0.962090015411377,0.9649800062179564,0.9609799981117249,0.9621000289916992,0.0,0.986560664,0.525437251
2013-03-20,2013,3,1,Wednesday,0.9650599956512452,0.9654800295829772,0.9616299867630004,0.9651399850845336,0.0,0.986560664,0.525437251
2013-03-21,2013,3,1,Thursday,0.9635099768638612,0.9648900032043456,0.9570299983024596,0.96356999874115,0.0,0.986560664,0.525437251
2013-03-22,2013,3,1,Friday,0.9578499794006348,0.9594200253486632,0.956570029258728,0.9578499794006348,0.0,0.986560664,0.525437251
2013-03-23,2013,3,1,Saturday,0.9578499794006348,0.9594200253486632,0.956570029258728,0.9578499794006348,0.0,0.986560664,0.525437251
2013-03-24,2013,3,1,Sunday,0.9578499794006348,0.9594200253486632,0.956570029258728,0.9578499794006348,0.0,0.986560664,0.525437251
2013-03-25,2013,3,1,Monday,0.9569299817085266,0.9584500193595886,0.9538300037384032,0.9570500254631042,0.0,0.986560664,0.525437251
2013-03-26,2013,3,1,Tuesday,0.9558600187301636,0.957069993019104,0.952560007572174,0.9557999968528748,0.0,0.986560664,0.525437251
2013-03-27,2013,3,1,Wednesday,0.9545900225639344,0.9597100019454956,0.9539300203323364,0.9547799825668336,0.0,0.986560664,0.525437251
2013-03-28,2013,3,1,Thursday,0.956849992275238,0.9616199731826782,0.9561100006103516,0.9570599794387816,0.0,0.986560664,0.525437251
2013-03-29,2013,3,1,Friday,0.959969997406006,0.9609799981117249,0.9588599801063538,0.959850013256073,0.0,0.986560664,0.525437251
2013-03-30,2013,3,1,Saturday,0.959969997406006,0.9609799981117249,0.9588599801063538,0.959850013256073,0.0,0.986560664,0.525437251
2013-03-31,2013,3,1,Sunday,0.959969997406006,0.9609799981117249,0.9588599801063538,0.959850013256073,0.0,0.986560664,0.525437251
2013-04-01,2013,4,2,Monday,0.9603300094604492,0.9626500010490416,0.9590700268745422,0.9603999853134156,0.0,0.267636335,0.371286639
2013-04-02,2013,4,2,Tuesday,0.958050012588501,0.9581000208854676,0.954110026359558,0.9580399990081788,0.0,0.267636335,0.371286639
2013-04-03,2013,4,2,Wednesday,0.9563300013542176,0.9571200013160706,0.9525499939918518,0.956279993057251,0.0,0.267636335,0.371286639
2013-04-04,2013,4,2,Thursday,0.956570029258728,0.9618800282478333,0.9535599946975708,0.9564999938011168,0.0,0.267636335,0.371286639
2013-04-05,2013,4,2,Friday,0.9592300057411194,0.965470016002655,0.9580699801445008,0.9593300223350524,0.0,0.267636335,0.371286639
2013-04-06,2013,4,2,Saturday,0.9592300057411194,0.965470016002655,0.9580699801445008,0.9593300223350524,0.0,0.267636335,0.371286639
2013-04-07,2013,4,2,Sunday,0.9592300057411194,0.965470016002655,0.9580699801445008,0.9593300223350524,0.0,0.267636335,0.371286639
2013-04-08,2013,4,2,Monday,0.9660099744796752,0.9660099744796752,0.9592300057411194,0.9660300016403198,0.0,0.267636335,0.371286639
2013-04-09,2013,4,2,Tuesday,0.959659993648529,0.9601399898529052,0.9528300166130066,0.9596700072288512,0.0,0.267636335,0.371286639
2013-04-10,2013,4,2,Wednesday,0.95346999168396,0.9544699788093568,0.9476600289344788,0.9533799886703492,0.0,0.267636335,0.371286639
